transaction_id,customer_id,device_id,ip,payment_instrument,address,amount,timestamp,label
txn-03034,cascade-customer-00-09,cascade-device-00,198.51.100.1,cascade-card-00,cascade-address-00-09,280.74,2025-01-04T00:07:00,cascade
txn-03010,cascade-customer-00-02,cascade-device-00,203.0.113.10,card-unique-0-2,cascade-address-00-02,362.7,2025-01-04T00:07:00,cascade
txn-03030,cascade-customer-00-08,cascade-device-00,203.0.113.10,card-unique-0-8,cascade-address-00-08,548.46,2025-01-04T00:07:00,cascade
txn-03022,cascade-customer-00-06,cascade-device-00,198.51.100.1,card-unique-0-6,cascade-address-00-06,293.94,2025-01-04T00:07:00,cascade
txn-03029,cascade-customer-00-08,cascade-device-00,203.0.113.10,card-unique-0-8,cascade-address-00-08,321.93,2025-01-04T00:08:00,cascade
txn-03007,cascade-customer-00-02,cascade-device-00,203.0.113.10,card-unique-0-2,cascade-address-00-02,146.69,2025-01-04T00:08:00,cascade
txn-03016,cascade-customer-00-04,cascade-device-00,203.0.113.10,card-unique-0-4,cascade-address-00-04,556.48,2025-01-04T00:08:00,cascade
txn-03003,cascade-customer-00-00,device-unique-0-0,198.51.100.1,card-unique-0-0,cascade-address-00-00,257.63,2025-01-04T00:08:00,cascade
txn-03005,cascade-customer-00-01,cascade-device-00,203.0.113.10,cascade-card-00,cascade-address-00-01,348.55,2025-01-04T00:09:00,cascade
txn-03008,cascade-customer-00-02,cascade-device-00,203.0.113.10,card-unique-0-2,cascade-address-00-02,147.97,2025-01-04T00:09:00,cascade
txn-03033,cascade-customer-00-09,cascade-device-00,198.51.100.1,cascade-card-00,cascade-address-00-09,363.34,2025-01-04T00:09:00,cascade
txn-03017,cascade-customer-00-04,cascade-device-00,203.0.113.10,card-unique-0-4,cascade-address-00-04,554.97,2025-01-04T00:11:00,cascade
txn-03006,cascade-customer-00-01,cascade-device-00,203.0.113.10,cascade-card-00,cascade-address-00-01,304.18,2025-01-04T00:11:00,cascade
txn-03028,cascade-customer-00-07,cascade-device-00,203.0.113.10,cascade-card-00,cascade-address-00-07,237.26,2025-01-04T00:11:00,cascade
txn-03025,cascade-customer-00-07,cascade-device-00,203.0.113.10,cascade-card-00,cascade-address-00-07,367.35,2025-01-04T00:11:00,cascade
txn-03004,cascade-customer-00-01,cascade-device-00,203.0.113.10,cascade-card-00,cascade-address-00-01,633.95,2025-01-04T00:12:00,cascade
txn-03014,cascade-customer-00-03,cascade-device-00,198.51.100.1,cascade-card-00,cascade-address-00-03,426.14,2025-01-04T00:14:00,cascade
txn-03012,cascade-customer-00-03,cascade-device-00,198.51.100.1,cascade-card-00,cascade-address-00-03,445.4,2025-01-04T00:14:00,cascade
txn-02763,customer-0118,device-0001,198.51.100.40,card-1237,address-0248,80.0,2025-01-04T01:20:00,normal
txn-02805,customer-0821,device-0899,198.51.100.110,card-1281,address-0771,42.01,2025-01-04T01:21:00,normal
txn-00661,customer-0327,device-0615,198.51.100.12,card-1660,address-1456,30.79,2025-01-04T01:22:00,normal
txn-02077,customer-0731,device-1215,198.51.100.203,card-1722,address-0397,66.7,2025-01-04T01:46:00,normal
txn-01989,customer-0358,device-0092,198.51.100.107,card-0986,address-1174,29.46,2025-01-04T01:47:00,normal
txn-01350,customer-0326,device-1142,198.51.100.137,card-1474,address-0243,38.63,2025-01-04T02:04:00,normal
txn-01035,customer-0534,device-1035,198.51.100.41,card-0852,address-1113,32.65,2025-01-04T02:28:00,normal
txn-00146,customer-0666,device-1335,198.51.100.11,card-1545,address-0064,74.31,2025-01-04T02:56:00,normal
txn-01153,customer-0721,device-0185,198.51.100.141,card-0583,address-1488,29.51,2025-01-04T02:56:00,normal
txn-01117,customer-0605,device-0471,198.51.100.97,card-0790,address-0271,213.2,2025-01-04T03:11:00,normal
txn-01261,customer-0165,device-1088,198.51.100.40,card-0921,address-0606,64.26,2025-01-04T03:13:00,normal
txn-00157,customer-0380,device-1037,198.51.100.166,card-0699,address-0026,150.32,2025-01-04T03:19:00,normal
txn-00039,customer-0836,device-1091,198.51.100.197,card-0258,address-0263,18.85,2025-01-04T03:35:00,normal
txn-02152,customer-0204,device-0791,198.51.100.73,card-0422,address-0478,131.62,2025-01-04T03:54:00,normal
txn-01873,customer-0762,device-1121,198.51.100.155,card-0782,address-0190,36.59,2025-01-04T05:14:00,normal
txn-02806,customer-0895,device-1166,198.51.100.21,card-0261,address-1060,14.09,2025-01-04T05:24:00,normal
txn-00737,customer-0609,device-1082,198.51.100.228,card-0025,address-0740,52.8,2025-01-04T05:33:00,normal
txn-02127,customer-0122,device-0738,198.51.100.10,card-1119,address-0411,20.75,2025-01-04T05:55:00,normal
txn-02879,customer-0426,device-1315,198.51.100.110,card-1794,address-0580,54.05,2025-01-04T05:58:00,normal
txn-01316,customer-0249,device-0546,198.51.100.199,card-0881,address-0663,19.05,2025-01-04T06:15:00,normal
txn-01567,customer-0239,device-0076,198.51.100.189,card-0290,address-1002,46.69,2025-01-04T06:40:00,normal
txn-01157,customer-0573,device-1031,198.51.100.76,card-0697,address-0240,28.58,2025-01-04T07:03:00,normal
txn-00473,customer-0296,device-0792,198.51.100.130,card-0923,address-1566,16.7,2025-01-04T08:18:00,normal
txn-02095,customer-0011,device-0733,198.51.100.8,card-1137,address-0236,87.83,2025-01-04T08:32:00,normal
txn-02934,customer-0796,device-0645,198.51.100.229,card-0079,address-0888,83.17,2025-01-04T08:55:00,normal
txn-00350,customer-0520,device-0636,198.51.100.119,card-0926,address-0078,38.91,2025-01-04T09:02:00,normal
txn-02932,customer-0745,device-0670,198.51.100.41,card-1039,address-0687,33.24,2025-01-04T09:12:00,normal
txn-01538,customer-0959,device-1309,198.51.100.117,card-0567,address-1576,31.62,2025-01-04T10:42:00,normal
txn-01776,customer-0815,device-1335,198.51.100.211,card-0619,address-1034,18.95,2025-01-04T11:44:00,normal
txn-01509,customer-0518,device-0570,198.51.100.65,card-0272,address-1262,47.35,2025-01-04T11:57:00,normal
txn-01198,customer-0458,device-0781,198.51.100.158,card-0587,address-0950,64.02,2025-01-04T13:38:00,normal
txn-01302,customer-0391,device-0115,198.51.100.236,card-1579,address-0685,85.19,2025-01-04T13:43:00,normal
txn-01708,customer-0134,device-0871,198.51.100.177,card-1563,address-0229,153.69,2025-01-04T13:51:00,normal
txn-00448,customer-0867,device-0514,198.51.100.51,card-1301,address-1129,24.27,2025-01-04T14:08:00,normal
txn-00863,customer-0307,device-0809,198.51.100.232,card-1749,address-1463,122.23,2025-01-04T14:14:00,normal
txn-01886,customer-0448,device-0979,198.51.100.77,card-0305,address-0262,53.63,2025-01-04T14:29:00,normal
txn-00392,customer-0928,device-0039,198.51.100.66,card-0442,address-0307,61.54,2025-01-04T14:32:00,normal
txn-01391,customer-0453,device-1232,198.51.100.154,card-0014,address-0502,60.28,2025-01-04T14:43:00,normal
txn-02376,customer-0650,device-0158,198.51.100.187,card-0492,address-0192,114.61,2025-01-04T14:48:00,normal
txn-00237,customer-0666,device-0673,198.51.100.219,card-1382,address-1093,11.99,2025-01-04T15:43:00,normal
txn-00297,customer-0076,device-0660,198.51.100.156,card-0304,address-0135,80.22,2025-01-04T16:14:00,normal
txn-02994,customer-0751,device-0216,198.51.100.109,card-1433,address-0159,38.94,2025-01-04T16:56:00,normal
txn-00363,customer-0342,device-1194,198.51.100.170,card-0290,address-0717,41.65,2025-01-04T17:01:00,normal
txn-02058,customer-0343,device-1172,198.51.100.207,card-0052,address-1511,78.91,2025-01-04T17:21:00,normal
txn-00621,customer-0076,device-0549,198.51.100.40,card-0779,address-1458,26.74,2025-01-04T17:36:00,normal
txn-00716,customer-0257,device-0762,198.51.100.171,card-1329,address-0339,91.57,2025-01-04T18:01:00,normal
txn-00605,customer-0176,device-1024,198.51.100.217,card-0889,address-1321,58.48,2025-01-04T18:18:00,normal
txn-01209,customer-0784,device-0213,198.51.100.68,card-1266,address-0319,17.96,2025-01-04T18:55:00,normal
txn-02555,customer-0383,device-1398,198.51.100.106,card-1037,address-0922,25.42,2025-01-04T19:11:00,normal
txn-01794,customer-0881,device-0643,198.51.100.155,card-0611,address-0131,69.16,2025-01-04T19:40:00,normal
txn-00141,customer-0028,device-1317,198.51.100.110,card-0278,address-0946,51.82,2025-01-04T19:41:00,normal
txn-00356,customer-0732,device-1034,198.51.100.166,card-0354,address-0081,23.3,2025-01-04T20:06:00,normal
txn-01514,customer-0352,device-0298,198.51.100.153,card-1683,address-0316,13.29,2025-01-04T20:11:00,normal
txn-02341,customer-0036,device-0256,198.51.100.130,card-0612,address-0745,70.4,2025-01-04T20:25:00,normal
txn-00365,customer-0726,device-0635,198.51.100.144,card-0772,address-1318,70.01,2025-01-04T20:32:00,normal
txn-02971,customer-0883,device-0157,198.51.100.19,card-1034,address-1479,12.9,2025-01-04T20:45:00,normal
txn-01762,customer-0607,device-0135,198.51.100.223,card-0625,address-0235,72.41,2025-01-04T20:46:00,normal
txn-02530,customer-0276,device-1168,198.51.100.145,card-0092,address-1155,21.43,2025-01-04T20:53:00,normal
txn-02737,customer-0159,device-0555,198.51.100.37,card-1502,address-0403,35.95,2025-01-04T21:56:00,normal
txn-00440,customer-0627,device-0135,198.51.100.80,card-0816,address-1469,43.12,2025-01-04T22:10:00,normal
txn-00768,customer-0336,device-1133,198.51.100.117,card-0017,address-0756,141.32,2025-01-04T22:21:00,normal
txn-01429,customer-0424,device-1018,198.51.100.225,card-0487,address-0762,38.71,2025-01-04T22:48:00,normal
txn-02930,customer-0270,device-0281,198.51.100.72,card-1499,address-1370,84.82,2025-01-04T22:52:00,normal
txn-02340,customer-0166,device-1152,198.51.100.66,card-1744,address-1543,29.1,2025-01-04T23:55:00,normal
txn-01829,customer-0235,device-0948,198.51.100.51,card-0537,address-1437,41.93,2025-01-05T01:11:00,normal
txn-01582,customer-0184,device-1335,198.51.100.152,card-0582,address-0853,94.31,2025-01-05T01:21:00,normal
txn-02284,customer-0717,device-0217,198.51.100.112,card-1466,address-0060,23.62,2025-01-05T01:41:00,normal
txn-02042,customer-0197,device-1257,198.51.100.161,card-0621,address-1471,34.26,2025-01-05T02:16:00,normal
txn-00467,customer-0024,device-0806,198.51.100.130,card-0937,address-0494,66.63,2025-01-05T02:21:00,normal
txn-01881,customer-0434,device-0866,198.51.100.208,card-0755,address-1258,83.69,2025-01-05T02:32:00,normal
txn-01088,customer-0523,device-0813,198.51.100.94,card-1029,address-0022,52.21,2025-01-05T02:54:00,normal
txn-01618,customer-0664,device-0033,198.51.100.123,card-1371,address-0625,27.42,2025-01-05T03:06:00,normal
txn-01142,customer-0824,device-0298,198.51.100.121,card-1230,address-0892,109.31,2025-01-05T03:29:00,normal
txn-00790,customer-0152,device-0509,198.51.100.92,card-0812,address-1052,15.19,2025-01-05T03:37:00,normal
txn-02520,customer-0997,device-1069,198.51.100.97,card-0257,address-1522,25.7,2025-01-05T04:25:00,normal
txn-02636,customer-0977,device-0714,198.51.100.182,card-1130,address-1336,89.7,2025-01-05T04:27:00,normal
txn-01432,customer-0207,device-0909,198.51.100.130,card-0052,address-0989,75.96,2025-01-05T05:08:00,normal
txn-00777,customer-0287,device-0090,198.51.100.236,card-0475,address-1065,27.86,2025-01-05T05:36:00,normal
txn-02978,customer-0440,device-0456,198.51.100.105,card-1149,address-0571,25.79,2025-01-05T05:38:00,normal
txn-02560,customer-0686,device-0715,198.51.100.120,card-0960,address-1316,81.51,2025-01-05T06:07:00,normal
txn-01865,customer-0694,device-0674,198.51.100.7,card-0583,address-1396,104.36,2025-01-05T07:00:00,normal
txn-00793,customer-0256,device-0947,198.51.100.27,card-1647,address-0287,53.33,2025-01-05T07:27:00,normal
txn-00961,customer-0119,device-0094,198.51.100.3,card-1745,address-0284,67.88,2025-01-05T07:45:00,normal
txn-01843,customer-0075,device-1141,198.51.100.16,card-0107,address-0682,31.29,2025-01-05T08:04:00,normal
txn-00523,customer-0686,device-0379,198.51.100.36,card-0978,address-0663,29.06,2025-01-05T08:11:00,normal
txn-01207,customer-0106,device-0131,198.51.100.240,card-1800,address-0970,28.32,2025-01-05T08:22:00,normal
txn-00779,customer-0595,device-1036,198.51.100.35,card-1306,address-0808,42.59,2025-01-05T08:23:00,normal
txn-01046,customer-0971,device-0343,198.51.100.198,card-1102,address-1093,79.39,2025-01-05T08:48:00,normal
txn-02191,customer-0982,device-1361,198.51.100.43,card-1483,address-0343,15.82,2025-01-05T09:30:00,normal
txn-00475,customer-0132,device-0807,198.51.100.96,card-1628,address-0695,130.22,2025-01-05T09:36:00,normal
txn-02764,customer-0533,device-0507,198.51.100.53,card-0213,address-0971,29.65,2025-01-05T09:48:00,normal
txn-01455,customer-0480,device-0934,198.51.100.80,card-1402,address-1320,64.56,2025-01-05T10:14:00,normal
txn-02313,customer-0404,device-0269,198.51.100.83,card-1541,address-1189,51.91,2025-01-05T10:17:00,normal
txn-00660,customer-0488,device-0898,198.51.100.185,card-1427,address-0927,40.7,2025-01-05T10:37:00,normal
txn-00615,customer-0055,device-0896,198.51.100.60,card-1718,address-0156,219.15,2025-01-05T10:41:00,normal
txn-02695,customer-0379,device-0101,198.51.100.167,card-0784,address-1500,55.53,2025-01-05T10:50:00,normal
txn-00241,customer-0445,device-1298,198.51.100.181,card-1788,address-0206,26.71,2025-01-05T11:31:00,normal
txn-01271,customer-0197,device-0066,198.51.100.147,card-1315,address-0796,90.86,2025-01-05T11:51:00,normal
txn-01580,customer-0137,device-1295,198.51.100.157,card-0771,address-1593,26.4,2025-01-05T13:11:00,normal
txn-00073,customer-0577,device-0151,198.51.100.138,card-0437,address-1037,43.67,2025-01-05T13:12:00,normal
txn-02772,customer-0684,device-1206,198.51.100.127,card-0753,address-1368,27.51,2025-01-05T13:14:00,normal
txn-02278,customer-0927,device-0789,198.51.100.76,card-1244,address-0400,21.18,2025-01-05T13:43:00,normal
txn-00729,customer-0089,device-0287,198.51.100.193,card-0253,address-1208,31.47,2025-01-05T13:44:00,normal
txn-00178,customer-0290,device-0398,198.51.100.76,card-0466,address-0740,114.98,2025-01-05T13:48:00,normal
txn-02262,customer-0779,device-0020,198.51.100.16,card-0545,address-1540,58.14,2025-01-05T14:06:00,normal
txn-02807,customer-0306,device-0242,198.51.100.128,card-0473,address-0106,42.42,2025-01-05T14:13:00,normal
txn-00948,customer-0678,device-1357,198.51.100.134,card-0553,address-1276,28.51,2025-01-05T14:17:00,normal
txn-01279,customer-0100,device-0474,198.51.100.137,card-0790,address-0389,50.64,2025-01-05T14:33:00,normal
txn-00847,customer-0055,device-0679,198.51.100.53,card-0390,address-0839,53.94,2025-01-05T14:36:00,normal
txn-02018,customer-0692,device-0505,198.51.100.196,card-1137,address-1335,12.15,2025-01-05T14:52:00,normal
txn-02484,customer-0230,device-0578,198.51.100.92,card-0157,address-1261,27.16,2025-01-05T15:07:00,normal
txn-00904,customer-0599,device-0016,198.51.100.131,card-1357,address-0767,102.62,2025-01-05T15:45:00,normal
txn-00383,customer-0568,device-1057,198.51.100.218,card-0256,address-0584,11.24,2025-01-05T16:03:00,normal
txn-02186,customer-0919,device-0800,198.51.100.177,card-0632,address-0910,121.11,2025-01-05T16:16:00,normal
txn-00626,customer-0418,device-0054,198.51.100.23,card-0725,address-1136,32.06,2025-01-05T16:49:00,normal
txn-02489,customer-0897,device-0556,198.51.100.235,card-1023,address-1356,45.44,2025-01-05T17:30:00,normal
txn-02150,customer-0176,device-1383,198.51.100.142,card-0364,address-0066,15.36,2025-01-05T17:56:00,normal
txn-02841,customer-0516,device-0111,198.51.100.89,card-0842,address-1445,54.17,2025-01-05T18:00:00,normal
txn-00657,customer-0495,device-0606,198.51.100.107,card-0176,address-0238,45.11,2025-01-05T18:11:00,normal
txn-00843,customer-0268,device-0152,198.51.100.88,card-0349,address-0769,21.55,2025-01-05T18:23:00,normal
txn-02362,customer-0975,device-0253,198.51.100.45,card-1079,address-1492,18.56,2025-01-05T18:41:00,normal
txn-01282,customer-0765,device-1308,198.51.100.148,card-0734,address-1382,40.48,2025-01-05T19:14:00,normal
txn-00874,customer-0948,device-1153,198.51.100.200,card-0207,address-0586,27.8,2025-01-05T19:22:00,normal
txn-01936,customer-0999,device-1251,198.51.100.157,card-1602,address-0209,16.83,2025-01-05T19:39:00,normal
txn-02195,customer-0219,device-0731,198.51.100.83,card-0356,address-0031,50.57,2025-01-05T19:39:00,normal
txn-01449,customer-0052,device-0786,198.51.100.14,card-0177,address-0874,99.97,2025-01-05T19:42:00,normal
txn-02923,customer-0772,device-0475,198.51.100.171,card-0571,address-0289,39.39,2025-01-05T19:54:00,normal
txn-00951,customer-0804,device-1020,198.51.100.51,card-1248,address-0410,38.21,2025-01-05T20:04:00,normal
txn-00993,customer-0719,device-0094,198.51.100.230,card-0337,address-1009,38.07,2025-01-05T20:07:00,normal
txn-02432,customer-0090,device-0268,198.51.100.162,card-1521,address-1233,23.04,2025-01-05T20:10:00,normal
txn-00623,customer-0370,device-0188,198.51.100.2,card-0632,address-0911,151.91,2025-01-05T20:22:00,normal
txn-00120,customer-0907,device-0871,198.51.100.57,card-0361,address-1426,72.88,2025-01-05T20:25:00,normal
txn-01558,customer-0400,device-1292,198.51.100.177,card-0736,address-0997,26.52,2025-01-05T20:37:00,normal
txn-01710,customer-0202,device-0068,198.51.100.204,card-1352,address-1052,23.73,2025-01-05T21:45:00,normal
txn-02063,customer-0254,device-0970,198.51.100.62,card-0698,address-0112,57.62,2025-01-05T21:47:00,normal
txn-00906,customer-0701,device-0987,198.51.100.17,card-0689,address-0567,46.07,2025-01-05T22:04:00,normal
txn-00944,customer-0678,device-1339,198.51.100.215,card-0041,address-0099,41.91,2025-01-05T22:05:00,normal
txn-02981,customer-0732,device-0927,198.51.100.58,card-1184,address-0051,53.07,2025-01-05T22:17:00,normal
txn-02562,customer-0750,device-0813,198.51.100.197,card-0888,address-0409,47.26,2025-01-05T22:20:00,normal
txn-01396,customer-0051,device-0854,198.51.100.46,card-0331,address-1377,50.4,2025-01-05T22:56:00,normal
txn-02983,customer-0577,device-1317,198.51.100.80,card-0681,address-0295,71.96,2025-01-05T23:00:00,normal
txn-00293,customer-0608,device-0926,198.51.100.129,card-0454,address-1260,30.48,2025-01-05T23:06:00,normal
txn-02929,customer-0941,device-0246,198.51.100.114,card-0886,address-1011,124.68,2025-01-05T23:43:00,normal
txn-00027,customer-0882,device-0314,198.51.100.161,card-0328,address-1394,21.15,2025-01-05T23:45:00,normal
txn-02471,customer-0022,device-0028,198.51.100.196,card-1701,address-1320,89.79,2025-01-06T00:11:00,normal
txn-02729,customer-0296,device-0018,198.51.100.128,card-1404,address-0302,27.59,2025-01-06T00:21:00,normal
txn-02256,customer-0515,device-0923,198.51.100.146,card-1668,address-0436,56.62,2025-01-06T00:24:00,normal
